ID	Entrez_Gene_ID	SeqId	SomaId	Target_Name	Target_Full_Name	UniProt_ID	Type	Organism	Entrez_Gene_Name	Ensembl_Gene_ID	HGNC_ID	feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	TSS	gene_start	gene_end	strand	name	symbol	feature_interval_length	attributes	gene_protein_coding	multi_mappers	manual_curation	database
5097-14_Entrez-ID_3813	3813	5097-14	SL014289	KI3S1	Killer cell immunoglobulin-like receptor 3DS1	Q14943	Protein	Human	KIR3DS1	ENSG00000264257	HGNC:16343	gene	pseudogene	GCF_000001405.25	Primary Assembly	chromosome	19	NW_003571055.1	55297807	55297807	55301770	+	killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1	KIR3DS1	3963		no	no	yes_using_gene_KIR3DP1	Ensembl_manual
8000-17_Entrez-ID_57292	57292	8000-17	SL018254	KI2LA	Killer cell immunoglobulin-like receptor 2DL5A	Q8N109	Protein	Human	KIR2DL5A	ENSG00000264257	HGNC:16343	gene	pseudogene		Primary Assembly	chromosome	19		55297807	55297807	55301770	+	killer cell immunoglobulin-like receptor, three domains, pseudogene 1	KIR3DP1	3963		no	no	yes_using_gene_KIR3DP1	Ensembl_manual
7799-3_Entrez-ID_57292	57292	7799-3	SL018254	KI2LA	Killer cell immunoglobulin-like receptor 2DL5A	Q8N109	Protein	Human	KIR2DL5A	ENSG00000264257	HGNC:16343	gene	pseudogene		Primary Assembly	chromosome	19		55297807	55297807	55301770	+	killer cell immunoglobulin-like receptor, three domains, pseudogene 1	KIR3DP1	3963		no	no	yes_using_gene_KIR3DP1	Ensembl_manual
3392-68_Entrez-ID_10000	10000	3392-68	SL003767	PKB gamma	Protein kinase B gamma	Q9Y243	Protein	Human	AKT3	ENSG00000275199|ENSG00000117020	HGNC:393	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	244014381	243651535	244014381	-	AKT serine/threonine kinase 3	AKT3	362846		yes	no	no	NCBI
7986-98_Entrez-ID_10003	10003	7986-98	SL018325	NALD2	N-acetylated-alpha-linked acidic dipeptidase 2	Q9Y3Q0	Protein	Human	NAALAD2	ENSG00000077616|ENSG00000285516	HGNC:14526	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	11	NC_000011.9	89867831	89867831	89926062	+	N-acetylated alpha-linked acidic dipeptidase 2	NAALAD2	58231		yes	no	no	NCBI
20589-5_Entrez-ID_1002	1002	20589-5	SL007293	CADH4	Cadherin-4	P55283	Protein	Human	CDH4	ENSG00000179242	HGNC:1763	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	20	NC_000020.10	59827317	59827317	60515673	+	cadherin 4	CDH4	688356		yes	no	no	NCBI
13397-88_Entrez-ID_100289462	100289462	13397-88	SL004533	HBD-2	Beta-defensin 4A	O15263	Protein	Human	DEFB4A	ENSG00000285181|ENSG00000177257|ENSG00000285433|ENSG00000171711|ENSG00000275444	HGNC:2767	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	8	NC_000008.10	7274385	7272377	7274385	-	defensin beta 4B	DEFB4B	2008		yes	no	no	NCBI
24263-6_Entrez-ID_100506658	100506658	24263-6	SL023157	OCLN	Occludin	Q16625	Protein	Human	OCLN	ENSG00000197822	HGNC:8104	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	5	NC_000005.9	68788374	68788374	68853931	+	occludin	OCLN	65557		yes	yes	no	NCBI
2730-58_Entrez-ID_100507436	100507436	2730-58	SL005199	MICA	MHC class I polypeptide-related sequence A	Q29983	Protein	Human	MICA	ENSG00000235233|ENSG00000183214	HGNC:7090	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	31368488	31368488	31383092	+	MHC class I polypeptide-related sequence A	MICA	14604		yes	yes	no	NCBI
12500-88_Entrez-ID_10054	10054	12500-88	SL019730	SAE2	SUMO-activating enzyme subunit 2	Q9UBT2	Protein	Human	UBA2	ENSG00000126261	HGNC:30661	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	34919286	34919286	34962156	+	ubiquitin like modifier activating enzyme 2	UBA2	42870		yes	no	no	NCBI
11432-11_Entrez-ID_10084	10084	11432-11	SL019453	PQBP1	Polyglutamine-binding protein 1	O60828	Protein	Human	PQBP1	ENSG00000102103	HGNC:9330	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	X	NC_000023.10	48755213	48755213	48760420	+	polyglutamine binding protein 1	PQBP1	5207		yes	yes	no	NCBI
20929-4_Entrez-ID_10217	10217	20929-4	SL021996	CTDSL	CTD small phosphatase-like protein	O15194	Protein	Human	CTDSPL	ENSG00000144677	HGNC:16890	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	3	NC_000003.11	37903371	37903371	38025960	+	CTD small phosphatase like	CTDSPL	122589		yes	no	no	NCBI
13504-147_Entrez-ID_10236	10236	13504-147	SL013259	HNRPR	Heterogeneous nuclear ribonucleoprotein R	O43390	Protein	Human	HNRNPR	ENSG00000125944|ENSG00000282958	HGNC:5047	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	23670777	23631181	23670777	-	heterogeneous nuclear ribonucleoprotein R	HNRNPR	39596		yes	no	no	NCBI
13512-28_Entrez-ID_10236	10236	13512-28	SL013259	HNRPR	Heterogeneous nuclear ribonucleoprotein R	O43390	Protein	Human	HNRNPR	ENSG00000125944|ENSG00000282958	HGNC:5047	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	23670777	23631181	23670777	-	heterogeneous nuclear ribonucleoprotein R	HNRNPR	39596		yes	no	no	NCBI
5091-28_Entrez-ID_10288	10288	5091-28	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Protein	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	54784965	54777666	54784965	-	leukocyte immunoglobulin like receptor B2	LILRB2	7299		yes	yes	no	NCBI
5633-65_Entrez-ID_10288	10288	5633-65	SL005191	ILT-4	Leukocyte immunoglobulin-like receptor subfamily B member 2	Q8N423	Protein	Human	LILRB2	ENSG00000131042|ENSG00000275463|ENSG00000276146|ENSG00000274513	HGNC:6606	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	54784965	54777666	54784965	-	leukocyte immunoglobulin like receptor B2	LILRB2	7299		yes	yes	no	NCBI
12439-67_Entrez-ID_10379	10379	12439-67	SL004395	ISGF3	Interferon regulatory factor 9	Q00978	Protein	Human	IRF9	ENSG00000285048|ENSG00000213928	HGNC:6131	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	14	NC_000014.8	24630474	24630474	24635774	+	interferon regulatory factor 9	IRF9	5300		yes	no	no	NCBI
5762-35_Entrez-ID_10407	10407	5762-35	SL009230	Sperm-associated antigen 11	Sperm-associated antigen 11B	Q08648	Protein	Human	SPAG11B	ENSG00000164871|ENSG00000274405	HGNC:14534	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	8	NC_000008.10	7321064	7305276	7321064	-	sperm associated antigen 11B	SPAG11B	15788		yes	no	no	NCBI
5726-49_Entrez-ID_10407	10407	5726-49	SL012583	SG11A	Sperm-associated antigen 11A	Q6PDA7	Protein	Human	SPAG11A	ENSG00000178287	HGNC:33342	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	8	NC_000008.10	7321064	7305276	7321064	-	sperm associated antigen 11B	SPAG11B	15788		yes	no	no	NCBI
7085-81_Entrez-ID_1041	1041	7085-81	SL011989	CDSN	Corneodesmosin	Q15517	Protein	Human	CDSN	ENSG00000237165|ENSG00000237123|ENSG00000137197|ENSG00000237114	HGNC:1802	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	31088223	31082864	31088223	-	corneodesmosin	CDSN	5359		yes	yes	no	NCBI
6369-82_Entrez-ID_10522	10522	6369-82	SL013514	DEAF1	Deformed epidermal autoregulatory factor 1 homolog	O75398	Protein	Human	DEAF1	ENSG00000177030	HGNC:14677	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	11	NC_000011.9	707083	644220	707083	-	DEAF1 transcription factor	DEAF1	62863		yes	no	no	NCBI
21497-32_Entrez-ID_10525	10525	21497-32	SL008337	HYOU1	Hypoxia up-regulated protein 1	Q9Y4L1	Protein	Human	HYOU1	ENSG00000280682|ENSG00000149428	HGNC:16931	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	11	NC_000011.9	118927916	118914899	118927916	-	hypoxia up-regulated 1	HYOU1	13017		yes	yes	no	NCBI
17772-7_Entrez-ID_10537	10537	17772-7	SL014594	UBD	Ubiquitin D	O15205	Protein	Human	UBD	ENSG00000228913|ENSG00000231968|ENSG00000206468|ENSG00000213886	HGNC:18795	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	29527509	29523292	29527509	-	ubiquitin D	UBD	4217		yes	yes	no	NCBI
7182-1_Entrez-ID_1066	1066	7182-1	SL006149	carboxylesterase, liver	Liver carboxylesterase 1	P23141	Protein	Human	CES1	ENSG00000262243|ENSG00000198848	HGNC:1863	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	16	NC_000016.9	55867008	55836763	55867008	-	carboxylesterase 1	CES1	30245		yes	yes	no	NCBI
15487-164_Entrez-ID_1066	1066	15487-164	SL006149	carboxylesterase, liver	Liver carboxylesterase 1	P23141	Protein	Human	CES1	ENSG00000262243|ENSG00000198848	HGNC:1863	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	16	NC_000016.9	55867008	55836763	55867008	-	carboxylesterase 1	CES1	30245		yes	yes	no	NCBI
13078-3_Entrez-ID_1069	1069	13078-3	SL014793	CETN2	Centrin-2	P41208	Protein	Human	CETN2	ENSG00000147400	HGNC:1867	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	X	NC_000023.10	151999301	151995538	151999301	-	centrin 2	CETN2	3763		yes	yes	no	NCBI
12699-28_Entrez-ID_10694	10694	12699-28	SL005763	TCP-1-theta	T-complex protein 1 subunit theta	P50990	Protein	Human	CCT8	ENSG00000156261	HGNC:1623	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	21	NC_000021.8	30445969	30428647	30445969	-	chaperonin containing TCP1 subunit 8	CCT8	17322		yes	no	no	NCBI
9213-24_Entrez-ID_10841	10841	9213-24	SL018900	FTCD	Formimidoyltransferase-cyclodeaminase	O95954	Protein	Human	FTCD	ENSG00000160282	HGNC:3974	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	21	NC_000021.8	47575493	47556176	47575493	-	formimidoyltransferase cyclodeaminase	FTCD	19317		yes	no	no	NCBI
5090-49_Entrez-ID_10859	10859	5090-49	SL005190	ILT-2	Leukocyte immunoglobulin-like receptor subfamily B member 1	Q8NHL6	Protein	Human	LILRB1	ENSG00000277807|ENSG00000274669|ENSG00000104972	HGNC:6605	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	55127776	55127776	55149473	+	leukocyte immunoglobulin like receptor B1	LILRB1	21697		yes	yes	no	NCBI
7184-13_Entrez-ID_1087	1087	7184-13	SL014937	CEAM7	Carcinoembryonic antigen-related cell adhesion molecule 7	Q14002	Protein	Human	CEACAM7	ENSG00000007306	HGNC:1819	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	42192199	42177231	42192199	-	CEA cell adhesion molecule 7	CEACAM7	14968		yes	yes	no	NCBI
13406-161_Entrez-ID_10871	10871	13406-161	SL014270	CLM6	CMRF35-like molecule 6	Q08708	Protein	Human	CD300C	ENSG00000167850	HGNC:19320	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	17	NC_000017.10	72542254	72537212	72542254	-	CD300c molecule	CD300C	5042		yes	no	no	NCBI
5066-134_Entrez-ID_10871	10871	5066-134	SL014270	CLM6	CMRF35-like molecule 6	Q08708	Protein	Human	CD300C	ENSG00000167850	HGNC:19320	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	17	NC_000017.10	72542254	72537212	72542254	-	CD300c molecule	CD300C	5042		yes	no	no	NCBI
6471-53_Entrez-ID_10877	10877	6471-53	SL002692	FHR4	Complement factor H-related protein 4	Q92496	Protein	Human	CFHR4	ENSG00000134365	HGNC:16979	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	196857182	196857182	196887763	+	complement factor H related 4	CFHR4	30581		yes	no	no	NCBI
10910-6_Entrez-ID_1089	1089	10910-6	SL018022	CEAM4	Carcinoembryonic antigen-related cell adhesion molecule 4	O75871	Protein	Human	CEACAM4	ENSG00000105352|ENSG00000274131	HGNC:1816	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	42133442	42125388	42133442	-	CEA cell adhesion molecule 4	CEACAM4	8054		yes	yes	no	NCBI
21308-44_Entrez-ID_10901	10901	21308-44	SL021945	DHRS4	Dehydrogenase/reductase SDR family member 4	Q9BTZ2	Protein	Human	DHRS4	ENSG00000157326|ENSG00000284807	HGNC:16985	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	14	NC_000014.8	24422979	24422979	24438488	+	dehydrogenase/reductase 4	DHRS4	15509		yes	no	no	NCBI
5843-60_Entrez-ID_10919	10919	5843-60	SL003542	NG36	Histone-lysine N-methyltransferase EHMT2	Q96KQ7	Protein	Human	EHMT2	ENSG00000236759|ENSG00000206376|ENSG00000227333|ENSG00000238134|ENSG00000204371|ENSG00000232045	HGNC:14129	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	31865475	31847536	31865475	-	euchromatic histone lysine methyltransferase 2	EHMT2	17939		yes	yes	no	NCBI
7015-8_Entrez-ID_10990	10990	7015-8	SL018005	LIRB5	Leukocyte immunoglobulin-like receptor subfamily B member 5	O75023	Protein	Human	LILRB5	ENSG00000273991|ENSG00000274311|ENSG00000278437|ENSG00000277414|ENSG00000105609	HGNC:6609	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	54761136	54753279	54761136	-	leukocyte immunoglobulin like receptor B5	LILRB5	7857		yes	yes	no	NCBI
6453-70_Entrez-ID_11006	11006	6453-70	SL008897	LIRB4	Leukocyte immunoglobulin-like receptor subfamily B member 4	Q8NHJ6	Protein	Human	LILRB4	ENSG00000186818|ENSG00000275730	HGNC:6608	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	55174437	55174437	55180169	+	leukocyte immunoglobulin like receptor B4	LILRB4	5732		yes	yes	no	NCBI
21706-29_Entrez-ID_11024	11024	21706-29	SL012376	LIRA1	Leukocyte immunoglobulin-like receptor subfamily A member 1	O75019	Protein	Human	LILRA1	ENSG00000277398|ENSG00000274935|ENSG00000104974|ENSG00000275525	HGNC:6602	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	55105097	55105097	55113846	+	leukocyte immunoglobulin like receptor A1	LILRA1	8749		yes	yes	no	NCBI
15614-168_Entrez-ID_11027	11027	15614-168	SL012686	LIRA2	Leukocyte immunoglobulin-like receptor subfamily A member 2	Q8N149	Protein	Human	LILRA2	ENSG00000239998|ENSG00000275290|ENSG00000274000|ENSG00000278634	HGNC:6603	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	55084455	55084455	55101752	+	leukocyte immunoglobulin like receptor A2	LILRA2	17297		yes	yes	no	NCBI
20081-14_Entrez-ID_11040	11040	20081-14	SL013874	PIM2	Serine/threonine-protein kinase Pim-2	Q9P1W9	Protein	Human	PIM2	ENSG00000102096	HGNC:8987	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	X	NC_000023.10	48776301	48770459	48776301	-	Pim-2 proto-oncogene, serine/threonine kinase	PIM2	5842		yes	yes	no	NCBI
3175-51_Entrez-ID_11093	11093	3175-51	SL006610	ATS13	A disintegrin and metalloproteinase with thrombospondin motifs 13	Q76LX8	Protein	Human	ADAMTS13	ENSG00000281244|ENSG00000160323	HGNC:1366	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	9	NC_000009.11	136279457	136279457	136324508	+	ADAM metallopeptidase with thrombospondin type 1 motif 13	ADAMTS13	45051		yes	yes	no	NCBI
8869-5_Entrez-ID_11120	11120	8869-5	SL018709	BT2A1	Butyrophilin subfamily 2 member A1	Q7KYR7	Protein	Human	BTN2A1	ENSG00000112763	HGNC:1136	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	26458183	26458183	26476850	+	butyrophilin subfamily 2 member A1	BTN2A1	18667		yes	no	no	NCBI
11184-51_Entrez-ID_1113	1113	11184-51	SL002762	CgA	Chromogranin-A	P10645	Protein	Human	CHGA	ENSG00000276781|ENSG00000100604	HGNC:1929	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	14	NC_000014.8	93389495	93389495	93401630	+	chromogranin A	CHGA	12135		yes	no	no	NCBI
8476-11_Entrez-ID_1113	1113	8476-11	SL002762	CgA	Chromogranin-A	P10645	Protein	Human	CHGA	ENSG00000276781|ENSG00000100604	HGNC:1929	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	14	NC_000014.8	93389495	93389495	93401630	+	chromogranin A	CHGA	12135		yes	no	no	NCBI
19231-22_Entrez-ID_11156	11156	19231-22	SL002051	PRL-3	Protein tyrosine phosphatase type IVA 3	O75365	Protein	Human	PTP4A3	ENSG00000184489|ENSG00000275575	HGNC:9636	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	8	NC_000008.10	142402121	142402121	142442554	+	protein tyrosine phosphatase 4A3	PTP4A3	40433		yes	no	no	NCBI
8954-30_Entrez-ID_11184	11184	8954-30	SL018793	M4K1	Mitogen-activated protein kinase kinase kinase kinase 1	Q92918	Protein	Human	MAP4K1	NA	HGNC:6863	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	39108593	39078281	39108593	-	mitogen-activated protein kinase kinase kinase kinase 1	MAP4K1	30312		yes	no	no	NCBI
22001-23_Entrez-ID_11240	11240	22001-23	SL022541	PADI2	Protein-arginine deiminase type-2	Q9Y2J8	Protein	Human	PADI2	ENSG00000117115	HGNC:18341	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	17445946	17393256	17445946	-	peptidyl arginine deiminase 2	PADI2	52690		yes	no	no	NCBI
24409-2_Entrez-ID_112724	112724	24409-2	SL012706	RDH13	Retinol dehydrogenase 13	Q8NBN7	Protein	Human	RDH13	ENSG00000276826|ENSG00000160439|ENSG00000276341|ENSG00000273944|ENSG00000278284|ENSG00000274418|ENSG00000276684|ENSG00000278149|ENSG00000275474|ENSG00000274504	HGNC:19978	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	55580888	55555684	55580888	-	retinol dehydrogenase 13	RDH13	25204		yes	yes	no	NCBI
7141-21_Entrez-ID_11282	11282	7141-21	SL015348	MGT4B	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B	Q9UQ53	Protein	Human	MGAT4B	ENSG00000161013|ENSG00000284501	HGNC:7048	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	5	NC_000005.9	179233866	179224597	179233866	-	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B	MGAT4B	9269		yes	no	no	NCBI
5630-48_Entrez-ID_11314	11314	5630-48	SL009033	CM35H	CMRF35-like molecule 8	Q9UGN4	Protein	Human	CD300A	ENSG00000167851	HGNC:19319	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	17	NC_000017.10	72462512	72462512	72480937	+	CD300a molecule	CD300A	18425		yes	no	no	NCBI
23200-25_Entrez-ID_114900	114900	23200-25	SL012817	C1QT4	Complement C1q tumor necrosis factor-related protein 4	Q9BXJ3	Protein	Human	C1QTNF4	ENSG00000172247|ENSG00000284838	HGNC:14346	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	11	NC_000011.9	47615963	47611219	47615963	-	C1q and TNF related 4	C1QTNF4	4744		yes	no	no	NCBI
21567-214_Entrez-ID_114900	114900	21567-214	SL012817	C1QT4	Complement C1q tumor necrosis factor-related protein 4	Q9BXJ3	Protein	Human	C1QTNF4	ENSG00000172247|ENSG00000284838	HGNC:14346	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	11	NC_000011.9	47615963	47611219	47615963	-	C1q and TNF related 4	C1QTNF4	4744		yes	no	no	NCBI
25964-12_Entrez-ID_114900	114900	25964-12	SL012817	C1QT4	Complement C1q tumor necrosis factor-related protein 4	Q9BXJ3	Protein	Human	C1QTNF4	ENSG00000172247|ENSG00000284838	HGNC:14346	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	11	NC_000011.9	47615963	47611219	47615963	-	C1q and TNF related 4	C1QTNF4	4744		yes	no	no	NCBI
5682-13_Entrez-ID_114990	114990	5682-13	SL006589	VASN	Vasorin	Q6EMK4	Protein	Human	VASN	ENSG00000274334|ENSG00000168140	HGNC:18517	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	16	NC_000016.9	4421849	4421849	4433539	+	vasorin	VASN	11690		yes	no	no	NCBI
8045-3_Entrez-ID_115653	115653	8045-3	SL025909	KI3L3:CD	Killer cell immunoglobulin-like receptor 3DL3:Cytoplasmic domain	Q8N743	Protein	Human	KIR3DL3	NA	HGNC:16312	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	55235947	55235947	55248099	+	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3	KIR3DL3	12152		yes	yes	no	NCBI
7944-1_Entrez-ID_115653	115653	7944-1	SL025908	KI3L3:ECD	Killer cell immunoglobulin-like receptor 3DL3:Extracellular domain	Q8N743	Protein	Human	KIR3DL3	NA	HGNC:16312	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	55235947	55235947	55248099	+	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3	KIR3DL3	12152		yes	yes	no	NCBI
23589-21_Entrez-ID_116729	116729	23589-21	SL023543	PPR27	Protein phosphatase 1 regulatory subunit 27	Q86WC6	Protein	Human	PPP1R27	ENSG00000182676|ENSG00000288186	HGNC:16813	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	17	NC_000017.10	79792926	79791368	79792926	-	protein phosphatase 1 regulatory subunit 27	PPP1R27	1558		yes	no	no	NCBI
6027-31_Entrez-ID_117579	117579	6027-31	SL012751	REL3	Relaxin-3	Q8WXF3	Protein	Human	RLN3	ENSG00000171136|ENSG00000288474	HGNC:17135	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	14138960	14138960	14142363	+	relaxin 3	RLN3	3403		yes	no	no	NCBI
23327-1_Entrez-ID_118426	118426	23327-1	SL023415	BORC5	BLOC-1-related complex subunit 5	Q969J3	Protein	Human	BORCS5	ENSG00000280689|ENSG00000165714	HGNC:17950	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	12	NC_000012.11	12510012	12510012	12624167	+	BLOC-1 related complex subunit 5	BORCS5	114155		yes	no	no	NCBI
5013-2_Entrez-ID_1192	1192	5013-2	SL004915	NCC27	Chloride intracellular channel protein 1	O00299	Protein	Human	CLIC1	ENSG00000226651|ENSG00000226417|ENSG00000223639|ENSG00000230685|ENSG00000206394|ENSG00000213719|ENSG00000226248	HGNC:2062	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	31705095	31698358	31705095	-	chloride intracellular channel 1	CLIC1	6737		yes	yes	no	NCBI
11327-56_Entrez-ID_1196	1196	11327-56	SL019430	CLK2	Dual specificity protein kinase CLK2	P49760	Protein	Human	CLK2	ENSG00000261893|ENSG00000176444	HGNC:2069	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	155243295	155232659	155243295	-	CDC like kinase 2	CLK2	10636		yes	yes	no	NCBI
23524-2_Entrez-ID_123803	123803	23524-2	SL023430	NTAN1	Protein N-terminal asparagine amidohydrolase	Q96AB6	Protein	Human	NTAN1	ENSG00000157045|ENSG00000275779	HGNC:29909	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	16	NC_000016.9	15149931	15131714	15149931	-	N-terminal asparagine amidase	NTAN1	18217		yes	no	no	NCBI
21655-18_Entrez-ID_123811	123811	21655-18	SL022044	FOPNL	LisH domain-containing protein FOPNL	Q96NB1	Protein	Human	CEP20	ENSG00000276914|ENSG00000133393	HGNC:26435	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	16	NC_000016.9	15982460	15959576	15982460	-	centrosomal protein 20	CEP20	22884		yes	no	no	NCBI
13477-65_Entrez-ID_1241	1241	13477-65	SL007448	LT4R1	Leukotriene B4 receptor 1	Q15722	Protein	Human	LTB4R	ENSG00000213903|ENSG00000285456	HGNC:6713	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	14	NC_000014.8	24780708	24780708	24787242	+	leukotriene B4 receptor	LTB4R	6534		yes	no	no	NCBI
